datesold,price,building_year,bedrooms,postcode,area
05-November-2013,403000,1983,3,2905,Isabella Plains
05-November-2013,392300,2003,3,2903,Oxley
05-November-2014,442600,1974,4,2615,Fraser
05-November-2014,580300,1977,3,2602,Lyneham
05-November-2014,609300,1989,4,2913,Palmerston
05-November-2014,479700,2006,3,2914,Amaroo
05-November-2014,509100,1928,3,2617,Belconnen Dc
05-November-2014,557000,1991,4,2615,Holt
05-November-2014,620000,1925,4,2617,Giralang
05-November-2014,859200,1964,4,2611,Stirling
05-November-2014,1909800,1963,5,2611,Pierces Creek
05-November-2014,525800,1926,4,2617,Belconnen Dc
05-November-2014,539500,1991,4,2906,Conder
05-November-2014,654500,1952,3,2605,Hughes
05-November-2015,757100,1994,4,2602,Watson
05-November-2015,552800,1979,3,2615,Fraser
05-November-2015,936800,2007,5,2617,Bruce
05-November-2015,712000,1935,4,2615,Kippax Centre
05-November-2015,1257100,2000,5,2913,Nicholls
05-November-2015,1134100,1998,4,2602,Dickson
05-November-2015,317600,1999,3,2903,Wanniassa
05-November-2015,411100,1977,3,2615,Holt
05-November-2015,461800,1977,3,2911,Crace
05-November-2015,573900,1960,4,2902,Kambah
05-November-2015,465300,1980,3,2614,Jamison Centre
05-November-2015,591800,1988,4,2913,Ginninderra Village
05-October-2010,579700,1959,4,2906,Conder
05-October-2010,462000,1990,3,2905,Theodore
05-October-2011,405900,2001,3,2615,Higgins
05-October-2011,382500,1976,3,2906,Banks
05-October-2011,430400,1991,3,2615,Dunlop
05-October-2011,614100,1990,4,2611,Holder
05-October-2011,622400,1998,5,2906,Banks
05-October-2011,441100,1993,3,2913,Palmerston
05-October-2012,661800,1990,3,2602,Dickson
05-October-2012,446400,1992,3,2913,Nicholls
05-October-2012,454700,1959,3,2611,Weston
05-October-2012,603000,1910,4,2912,Administrative
05-September-2008,401700,1900,3,2914,Bonner
05-September-2008,549500,2005,4,2914,Bonner
05-September-2008,379000,1977,3,2615,Melba
05-September-2008,400000,1967,4,2905,Calwell
05-September-2008,428200,2005,3,2617,Belconnen
05-September-2009,553300,1978,5,2913,Nicholls
05-September-2009,471900,1975,3,2602,Watson
05-September-2009,496100,2001,4,2900,Greenway
05-September-2009,452700,2001,3,2904,Macarthur
05-September-2011,714400,1974,3,2604,Causeway
05-September-2011,431300,1990,3,2905,Bonython
05-September-2011,757100,1974,4,2906,Conder
05-September-2011,652700,1993,4,2617,Giralang
05-September-2011,459100,1969,4,2906,Banks
05-September-2012,407800,2014,3,2904,Monash
05-September-2012,569100,1978,3,2602,Lyneham
05-September-2012,502700,1990,3,2905,Theodore
05-September-2012,554900,1977,3,2602,Watson
05-September-2012,2782000,2008,5,2603,Manuka
05-September-2012,591200,1954,4,2914,Forde
05-September-2012,541100,1993,4,2905,Richardson
05-September-2013,557200,1991,4,2615,Flynn
05-September-2013,1118900,1996,4,2602,Downer
05-September-2013,1180600,1976,3,2603,Forrest
05-September-2013,509700,1967,4,2615,Kippax
05-September-2014,528800,1925,4,2617,Kaleen
05-September-2014,920800,1968,5,2611,Weston
05-September-2014,847700,1926,4,2612,Turner
05-September-2014,794200,1905,3,2605,Hughes
05-September-2014,528800,1926,3,2617,Belconnen
05-September-2014,725400,2002,4,2914,Amaroo
05-September-2014,536300,1968,4,2902,Kambah
05-September-2014,448000,2006,4,2905,Chisholm
05-September-2015,573500,1985,4,2611,Holder
05-September-2015,546800,1976,4,2611,Fisher
05-September-2015,730900,2014,5,2913,Franklin
05-September-2015,1421900,1998,4,2604,Kingston
05-September-2015,755500,1984,3,2602,Dickson
05-September-2015,492400,1991,4,2615,Kippax
05-September-2015,401300,1995,3,2913,Ginninderra Village
05-September-2015,626700,1935,4,2615,Florey
05-September-2015,705400,1988,4,2611,Stirling
05-September-2015,560700,1954,3,2902,Kambah
05-September-2015,890200,2004,5,2617,Evatt
06-April-2009,561800,1977,4,2611,Fisher
06-April-2009,374500,2002,3,2913,Franklin
06-April-2009,406100,2014,3,2903,Erindale Centre
06-April-2009,459400,1962,4,2902,Kambah
06-April-2009,423800,1957,3,2611,Pierces Creek
06-April-2009,515900,1926,3,2605,Garran
06-April-2010,509600,1916,4,2617,Evatt
06-April-2011,564400,1926,5,2912,Administrative
06-April-2011,625100,2014,4,2906,Banks
06-April-2011,516500,1924,3,2617,Evatt
06-April-2011,420500,1976,3,2615,Kippax Centre
06-April-2011,528300,1926,3,2903,Erindale Centre
06-April-2011,622400,1918,2,2612,Turner
06-April-2011,560100,1926,3,2902,Kambah
06-April-2011,715300,1935,4,2905,Chisholm
06-April-2011,416500,1999,3,2615,Flynn
06-April-2011,684800,1975,4,2611,Uriarra
06-April-2011,422300,1977,3,2906,Gordon
06-April-2011,428700,1992,3,2913,Palmerston
06-April-2011,507400,2014,3,2617,Mckellar
06-April-2012,960300,1984,3,2604,Narrabundah
06-April-2014,667900,1929,4,2914,Harrison
06-August-2008,325300,1902,4,2617,Lawson
06-August-2008,328800,1979,3,2615,Charnwood
06-August-2008,304500,1968,3,2615,Latham
06-August-2008,525800,2003,4,2617,Belconnen Dc
06-August-2010,478000,1968,3,2905,Isabella Plains
06-August-2010,523000,1958,4,2912,Administrative
06-August-2010,465500,1926,4,2914,Harrison
06-August-2010,395500,1994,3,2913,Ginninderra Village
06-August-2010,640200,1976,4,2611,Pierces Creek
06-August-2012,535400,1958,4,2617,Giralang
06-August-2012,566100,2004,4,2904,Macarthur
06-August-2012,503700,1977,4,2611,Weston
06-August-2012,613700,2004,4,2911,Mitchell
06-August-2013,1170200,1905,4,2612,Campbell
06-August-2013,480700,1973,4,2611,Uriarra Forest
06-August-2013,78400,1954,3,2600,Harman
06-August-2013,489200,1977,4,2615,Fraser
06-August-2013,559500,1983,3,2602,Ainslie
06-August-2014,467890,1967,4,2615,Holt
06-August-2014,594800,1922,3,2617,Belconnen Dc
06-August-2014,613000,2003,4,2914,Amaroo
06-August-2014,429800,1967,3,2615,Spence
06-August-2014,587400,1979,4,2615,Holt
06-August-2014,721900,1963,2,2600,Fairbairn Raaf
06-August-2014,443400,1968,4,2615,Fraser
06-August-2014,696900,1973,5,2611,Uriarra Forest
06-August-2015,474600,1969,3,2615,Latham
06-August-2015,659100,1922,4,2617,Bruce
06-August-2015,781100,2000,4,2602,Watson
06-August-2015,795300,1977,4,2611,Uriarra
06-August-2015,499000,1968,3,2615,Kippax Centre
06-August-2015,497400,1959,3,2614,Macquarie
06-August-2015,479000,1976,3,2905,Richardson
06-August-2015,596400,2007,5,2905,Gilmore
06-December-2007,362700,1977,3,2905,Richardson
06-December-2008,592000,1978,3,2611,Brindabella
06-December-2008,598500,1907,4,2914,Bonner
06-December-2010,428400,1990,3,2905,Richardson
06-December-2011,539300,1968,5,2611,Weston Creek
06-December-2011,472700,1977,4,2615,Spence
06-December-2011,422600,2014,3,2617,Belconnen Dc
06-December-2012,403800,1919,3,2902,Kambah
06-December-2012,1047800,2014,5,2605,Garran
06-December-2012,395600,2003,3,2904,Monash
06-December-2012,879400,1967,3,2603,Manuka
06-December-2012,1019800,1909,4,2612,Turner
06-December-2012,533350,1990,4,2913,Palmerston
06-December-2013,668400,1902,5,2914,Forde
06-December-2013,1408200,1925,5,2612,Campbell
06-December-2013,377400,2005,3,2913,Franklin
06-December-2013,542600,1994,4,2617,Kaleen
06-December-2013,419400,1976,3,2615,Kippax
06-December-2014,946300,1988,1,2600,Capital Hill
06-December-2014,1110400,1978,4,2611,Rivett
06-December-2014,904700,1996,4,2602,Dickson
06-December-2014,813700,1969,3,2607,Farrer
06-December-2014,818800,1922,3,2605,Garran
06-December-2014,1914200,1980,4,2600,Deakin
06-December-2014,739900,1978,5,2913,Ginninderra Village
06-December-2014,614500,1998,4,2607,Isaacs
06-December-2014,549700,1926,4,2914,Amaroo
06-December-2014,841800,1911,4,2605,Hughes
06-December-2014,872300,1964,4,2611,Uriarra
06-December-2014,701500,1977,4,2604,Narrabundah
06-December-2014,994600,1994,3,2602,Ainslie
06-December-2014,684700,1988,3,2611,Pierces Creek
06-December-2014,877300,1984,3,2602,Dickson
06-December-2014,1199100,2008,4,2603,Manuka
06-December-2014,589700,1911,4,2904,Monash
06-December-2014,706500,1979,4,2906,Conder
06-February-2009,485300,1973,5,2615,Higgins
06-February-2009,515900,1940,4,2617,Kaleen
06-February-2009,532200,1988,4,2913,Ginninderra Village
06-February-2010,557600,1924,3,2903,Erindale Centre
06-February-2010,578400,1959,4,2615,Florey
06-February-2012,592200,1989,4,2615,Macgregor
06-February-2012,334500,1969,3,2906,Conder
06-February-2012,432500,1972,3,2615,Kippax
06-February-2012,860800,1959,5,2611,Rivett
06-February-2012,468200,1991,3,2913,Ngunnawal
06-February-2012,372100,1977,3,2905,Theodore
06-February-2013,556700,2005,4,2617,Belconnen Dc
06-February-2013,398925,1987,2,2615,Latham
06-February-2013,492300,1959,0,2604,Causeway
06-February-2013,653300,2006,5,2615,Kippax
06-February-2013,694700,1947,3,2605,Garran
06-February-2013,459800,1967,4,2906,Gordon
06-February-2013,534100,1929,3,2912,Administrative
06-February-2014,632800,1992,3,2602,Downer
06-February-2014,555200,1987,3,2617,Evatt
06-February-2014,788000,2000,4,2602,Hackett
06-February-2014,461700,1977,3,2615,Flynn
06-February-2014,647600,2014,3,2605,Curtin
06-February-2014,697100,2014,5,2615,Higgins
06-February-2014,548100,1991,4,2906,Conder
06-February-2014,547200,1935,5,2615,Higgins
06-February-2015,378900,1967,3,2615,Flynn
06-January-2009,349800,2003,3,2617,Belconnen Dc
06-January-2009,446100,1976,4,2611,Stirling
06-January-2010,445400,1926,4,2617,Belconnen Dc
06-January-2011,442400,1990,3,2905,Calwell
06-January-2011,415500,1954,3,2903,Erindale Centre
06-January-2011,422900,1967,3,2615,Florey
06-January-2011,574000,1989,4,2913,Ngunnawal
06-January-2012,442300,1967,3,2906,Banks
06-January-2012,437500,2005,3,2914,Forde
06-January-2014,419800,1987,3,2615,Macgregor
06-January-2014,543500,1975,4,2906,Banks
06-July-2009,894600,1916,4,2612,Braddon
06-July-2009,1279600,2001,4,2606,Phillip
06-July-2009,540700,1922,4,2904,Macarthur
06-July-2009,461900,1926,3,2617,Lawson
06-July-2009,608700,1986,4,2904,Fadden
06-July-2010,471514,1977,3,2905,Theodore
06-July-2010,391970,1994,3,2905,Theodore
06-July-2010,498000,1960,4,2615,Spence
06-July-2011,462500,1977,3,2905,Isabella Plains
06-July-2012,659400,1976,4,2906,Gordon
06-July-2012,563800,1977,4,2906,Gordon
06-July-2013,594400,1960,3,2604,Narrabundah
06-July-2013,522600,1926,3,2903,Erindale Centre
06-July-2015,318500,1967,3,2615,Dunlop
06-July-2015,509190,1988,3,2913,Ginninderra Village
06-July-2015,592300,2014,4,2905,Gilmore
06-June-2008,750900,1990,3,2601,Black Mountain
06-June-2011,475000,1977,3,2607,Torrens
06-June-2011,388500,1919,3,2902,Kambah
06-June-2011,635200,1923,5,2904,Fadden
06-June-2012,620500,1996,3,2611,Mount Stromlo
06-June-2012,434800,1977,5,2615,Florey
06-June-2012,460700,1966,5,2615,Higgins
06-June-2013,1208000,2005,4,2911,Crace
06-June-2013,596200,2001,5,2602,Ainslie
06-June-2013,604200,1992,3,2602,Watson
06-June-2013,488600,1969,3,2614,Page
06-June-2013,777800,2004,5,2602,Ainslie
06-June-2014,607800,1974,3,2614,Macquarie
06-June-2014,545200,1966,4,2906,Banks
06-June-2014,423300,1926,4,2902,Kambah
06-June-2014,524200,1988,3,2913,Ngunnawal
06-June-2014,748600,1974,3,2604,Narrabundah
06-June-2015,1003800,1987,4,2614,Cook
06-June-2015,589800,1966,3,2611,Brindabella
06-June-2015,751100,1973,4,2615,Higgins
06-March-2009,578600,1992,3,2602,Ainslie
06-March-2009,429100,2005,4,2905,Theodore
06-March-2009,637300,1912,4,2912,Administrative
06-March-2009,615600,1990,3,2602,Ainslie
06-March-2009,481100,1975,4,2902,Kambah
06-March-2009,438300,1994,3,2617,Belconnen
06-March-2009,427100,2005,5,2905,Isabella Plains
06-March-2009,342326,1996,2,2913,Ginninderra Village
06-March-2009,322650,1972,3,2906,Gordon
06-March-2010,579400,1996,3,2611,Uriarra Forest
06-March-2010,839400,1990,4,2602,Hackett
06-March-2012,558000,1925,4,2904,Fadden
06-March-2012,619400,1925,4,2617,Evatt
06-March-2012,614800,2004,4,2913,Nicholls
06-March-2012,444200,2007,3,2914,Bonner
06-March-2012,447000,2007,3,2617,Lawson
06-March-2013,517500,1978,3,2602,Downer
06-March-2013,1070200,1984,3,2604,Narrabundah
06-March-2013,624500,1924,4,2904,Gowrie
06-March-2013,678500,1990,3,2602,Dickson
06-March-2013,637600,1978,4,2906,Conder
06-March-2013,683200,2014,5,2904,Monash
06-March-2013,588400,2001,4,2905,Chisholm
06-March-2014,661600,1925,4,2914,Amaroo
06-March-2014,569100,1958,4,2914,Amaroo
06-March-2014,450300,1969,4,2615,Higgins
06-March-2014,370500,1967,3,2615,Flynn
06-March-2014,535700,1991,3,2905,Theodore
06-March-2014,429200,1991,3,2615,Macgregor
06-March-2014,403700,2003,3,2902,Kambah
06-March-2014,626500,1992,3,2602,Dickson
06-March-2014,579100,1989,3,2602,Watson
06-March-2014,558900,1962,4,2903,Erindale Centre
06-March-2014,1194800,2014,4,2913,Ngunnawal
06-March-2015,858600,1968,3,2600,Deakin
06-March-2015,453000,1957,3,2611,Duffy
06-March-2015,554400,1990,4,2913,Ginninderra Village
06-March-2015,1165100,1959,4,2603,Red Hill
06-March-2015,483600,1957,3,2611,Brindabella
06-March-2015,408300,1976,3,2906,Gordon
06-March-2015,475200,1926,4,2617,Belconnen
06-May-2009,522300,1927,4,2914,Harrison
06-May-2009,527900,1991,4,2906,Conder
06-May-2009,478900,1977,3,2607,Pearce
06-May-2009,618800,2001,4,2602,Lyneham
06-May-2010,466200,1957,3,2614,Cook
06-May-2010,588300,1977,4,2906,Conder
06-May-2011,458300,1990,3,2905,Richardson
06-May-2011,500700,1972,3,2611,Uriarra
06-May-2011,409000,1976,3,2906,Gordon
06-May-2011,1994200,2014,4,2600,Parkes
06-May-2011,409300,2014,3,2902,Kambah
06-May-2011,532800,1979,3,2607,Isaacs
06-May-2013,721600,1998,4,2602,Hackett
06-May-2013,583500,1906,4,2912,Administrative
06-May-2013,1146300,2007,5,2617,Belconnen
06-May-2013,346800,1924,4,2914,Forde
06-May-2013,572700,1990,3,2602,Hackett
06-May-2013,723100,1953,3,2603,Forrest
06-May-2013,608100,1925,4,2904,Fadden
06-May-2013,383500,1977,3,2906,Conder
06-May-2013,642700,2014,4,2905,Bonython
06-May-2013,1089000,1939,4,2603,Griffith
06-May-2013,428800,1976,3,2906,Conder
06-May-2014,659100,2007,4,2913,Nicholls
06-May-2014,426300,1973,3,2615,Flynn
06-May-2014,448800,1976,3,2615,Kippax Centre
06-May-2014,564400,1927,4,2914,Amaroo
06-May-2014,1187400,2007,5,2611,Rivett
06-May-2014,583200,1991,4,2906,Banks
06-May-2015,438900,1992,3,2913,Palmerston
06-May-2015,498300,1957,3,2611,Uriarra
06-May-2015,1409800,1905,3,2612,Braddon
06-May-2015,530000,1967,3,2606,O'malley
06-May-2015,369000,1962,3,2615,Dunlop
06-May-2015,512300,1988,3,2913,Franklin
06-May-2015,695000,1990,3,2602,Lyneham
06-November-2008,486200,1972,3,2611,Weston
06-November-2008,346200,1926,2,2611,Weston Creek
06-November-2008,559600,1966,4,2906,Conder
06-November-2009,522300,1992,3,2914,Bonner
06-November-2009,770600,1986,3,2602,Lyneham
06-November-2010,537900,1940,4,2617,Evatt
06-November-2010,434700,2001,3,2904,Monash
06-November-2010,457900,1988,3,2913,Nicholls
06-November-2010,613100,1992,3,2602,Hackett
06-November-2010,502600,1978,3,2611,Holder
06-November-2010,526100,1993,4,2905,Gilmore
06-November-2012,439300,1969,4,2615,Melba
06-November-2012,664300,1906,4,2605,Curtin
06-November-2012,457400,1969,3,2905,Calwell
06-November-2012,1340700,2014,5,2600,Parliament House
06-November-2012,440700,1990,3,2905,Isabella Plains
06-November-2013,780800,2002,4,2913,Nicholls
06-November-2013,966800,1996,4,2602,Watson
06-November-2013,420500,1986,3,2905,Isabella Plains
06-November-2013,486400,2001,3,2904,Fadden
06-November-2013,539900,1989,4,2913,Nicholls
06-November-2014,326800,1977,3,2906,Banks
06-November-2014,496700,1959,3,2611,Pierces Creek
06-November-2014,463800,1925,4,2903,Oxley
06-November-2014,641100,1998,3,2602,Downer
06-November-2014,615600,1983,3,2602,Ainslie
06-November-2014,492500,1957,3,2614,Aranda
06-November-2014,498000,1975,5,2615,Fraser
06-November-2014,420500,1985,3,2615,Florey
06-November-2014,586800,1979,4,2906,Gordon
06-November-2015,454400,1991,3,2905,Chisholm
06-November-2015,372200,1977,3,2906,Conder
06-November-2015,444400,1999,3,2615,Latham
06-November-2015,836000,1973,4,2614,Aranda
06-November-2015,502300,1928,3,2904,Gowrie
06-November-2015,605200,1998,4,2903,Erindale Centre
06-November-2015,456700,1987,3,2913,Ngunnawal
06-November-2015,862000,1938,4,2605,Curtin
06-November-2015,435100,1994,3,2905,Calwell
06-November-2015,359600,1976,3,2906,Conder
06-November-2015,569000,1966,5,2615,Melba
06-November-2015,1162100,2006,4,2913,Ngunnawal
06-November-2015,532900,2004,4,2902,Kambah
06-November-2015,636700,2004,4,2911,Crace
06-November-2015,522300,1925,4,2903,Oxley
06-November-2015,770400,1926,3,2605,Garran
06-October-2009,430500,1968,3,2906,Banks
06-October-2009,592400,1978,3,2611,Duffy
06-October-2009,350200,1976,3,2615,Melba
06-October-2009,393200,1978,3,2905,Bonython
06-October-2010,517400,1973,4,2611,Rivett
06-October-2011,498300,1957,3,2611,Holder
06-October-2011,334000,1975,3,2905,Calwell
06-October-2011,388500,1977,3,2906,Gordon
06-October-2011,635300,2007,4,2905,Bonython
06-October-2011,553900,1978,3,2607,Farrer
06-October-2012,622400,1966,4,2611,Uriarra Forest
06-October-2012,1025000,1992,3,2604,Kingston
06-October-2015,573400,1990,4,2913,Ngunnawal
06-October-2015,768200,1987,2,2601,Acton
06-October-2015,509600,1988,3,2913,Nicholls
06-October-2015,469500,1987,3,2913,Ngunnawal
06-October-2015,293700,1975,4,2914,Bonner
06-September-2007,591200,1974,3,2611,Waramanga
06-September-2010,603100,1978,3,2611,Rivett
06-September-2010,381300,1977,4,2906,Conder
06-September-2011,367100,2014,3,2902,Kambah
06-September-2012,387400,1976,3,2615,Charnwood
06-September-2013,456400,1959,3,2614,Hawker
06-September-2013,518250,1988,4,2913,Franklin
06-September-2013,555900,1992,3,2607,Pearce
06-September-2013,493500,1922,4,2904,Gowrie
06-September-2013,374300,1969,3,2615,Holt
06-September-2013,429500,1946,3,2902,Kambah
06-September-2014,920800,1926,4,2612,Campbell
06-September-2014,1683500,2014,5,2612,Turner
06-September-2014,573100,1966,3,2602,Dickson
06-September-2014,384500,1994,3,2905,Richardson
06-September-2014,1143300,1977,4,2604,Causeway
06-September-2014,888100,1996,5,2913,Palmerston
06-September-2014,402700,1964,2,2902,Kambah
06-September-2014,509300,1991,4,2615,Florey
06-September-2014,358800,1976,3,2615,Spence
06-September-2014,660600,1926,3,2605,Curtin
06-September-2014,722500,1973,4,2602,Watson
06-September-2014,437800,1988,3,2913,Franklin
06-September-2015,1328600,1925,4,2605,Garran
07-April-2009,713200,1983,5,2913,Nicholls
07-April-2009,423300,2014,3,2617,Bruce
07-April-2009,364900,2003,3,2913,Ngunnawal
07-April-2009,558500,1996,4,2905,Isabella Plains
07-April-2009,695800,2003,4,2913,Nicholls
07-April-2009,482700,2008,4,2905,Isabella Plains
07-April-2009,452000,1925,4,2903,Oxley
07-April-2009,547700,1945,4,2605,Garran
07-April-2009,943400,1996,5,2913,Ginninderra Village
07-April-2010,875400,1991,4,2607,Mawson
07-April-2010,492200,2001,3,2617,Giralang
07-April-2010,566800,1992,3,2606,Chifley
07-April-2010,620400,1992,3,2602,O'connor
07-April-2011,415100,2014,3,2914,Bonner
07-April-2011,391600,1977,3,2906,Conder
07-April-2011,428000,1925,4,2902,Kambah
07-April-2011,735590,2001,4,2905,Bonython
07-April-2014,439500,1926,3,2903,Wanniassa
07-April-2014,398400,1977,3,2905,Gilmore
07-April-2014,433700,1926,4,2902,Kambah
07-April-2014,535100,2012,4,2905,Richardson
07-April-2014,570800,1979,4,2906,Conder
07-April-2014,394000,1978,3,2602,Watson
07-April-2014,626500,1954,4,2903,Oxley
07-April-2015,357700,1967,3,2615,Flynn
07-April-2015,389900,1976,3,2906,Gordon
07-April-2015,606700,1958,4,2914,Forde
07-April-2015,479000,1968,3,2905,Chisholm
07-April-2015,786300,1988,4,2902,Kambah
07-August-2007,810100,2003,5,2904,Monash
07-August-2008,391500,1977,4,2615,Holt
07-August-2009,594200,1906,4,2914,Harrison
07-August-2009,358500,1977,3,2906,Banks
07-August-2009,449900,1969,4,2615,Spence
07-August-2009,402200,1994,3,2615,Kippax
07-August-2009,591700,1987,4,2614,Page
07-August-2010,664100,1977,3,2604,Narrabundah
07-August-2012,437000,1977,3,2615,Holt
07-August-2012,585100,1979,3,2602,Hackett
07-August-2012,550300,1919,3,2904,Fadden
07-August-2013,876300,1983,4,2602,Downer
07-August-2013,542800,1911,4,2617,Belconnen
07-August-2013,639300,1961,4,2906,Banks
07-August-2013,75200,1954,3,2605,Hughes
07-August-2013,643400,1987,4,2913,Nicholls
07-August-2013,1004000,2005,5,2906,Conder
07-August-2013,575000,1966,5,2615,Macgregor
07-August-2013,546800,1990,4,2913,Nicholls
07-August-2013,741200,2014,3,2602,Downer
07-August-2014,421500,1977,3,2905,Gilmore
07-August-2014,410000,1967,3,2602,Ainslie
07-August-2014,399900,1977,3,2615,Kippax Centre
07-August-2014,448900,1961,4,2617,Lawson
07-August-2014,516200,1989,4,2905,Richardson
07-August-2014,460400,1980,3,2905,Isabella Plains
07-August-2015,481600,1975,4,2615,Macgregor
07-August-2015,722600,1918,3,2605,Hughes
07-August-2015,517400,1977,3,2614,Macquarie
07-August-2015,539300,1977,4,2614,Scullin
07-August-2015,822700,1989,4,2913,Ngunnawal
07-August-2015,423300,1976,3,2615,Charnwood
07-August-2015,624800,1989,4,2913,Nicholls
07-August-2015,336700,2005,2,2913,Nicholls
07-August-2015,404800,1977,3,2906,Gordon
07-August-2015,633400,1990,4,2611,Chapman
07-August-2015,475400,1990,3,2905,Richardson
07-August-2015,441300,1978,3,2905,Chisholm
07-December-2007,359100,1970,3,2902,Kambah
07-December-2009,429970,1988,3,2615,Latham
07-December-2009,524700,2006,5,2905,Theodore
07-December-2009,810500,1988,4,2611,Weston
07-December-2009,419600,2006,4,2905,Richardson
07-December-2009,367200,1967,3,2905,Theodore
07-December-2009,409100,2014,3,2904,Gowrie
07-December-2010,561400,1989,4,2906,Gordon
07-December-2010,421200,1977,3,2615,Macgregor
07-December-2011,591400,1986,4,2913,Ginninderra Village
07-December-2011,680800,1990,5,2602,Downer
07-December-2011,446200,1969,3,2615,Fraser
07-December-2011,469000,1957,3,2611,Mount Stromlo
07-December-2011,583100,1977,4,2611,Brindabella
07-December-2011,442900,1967,3,2614,Macquarie
07-December-2011,503600,1977,3,2902,Kambah
07-December-2011,418000,1967,4,2906,Banks
07-December-2011,572600,1980,3,2602,O'connor
07-December-2012,460000,1978,4,2615,Fraser
07-December-2012,559800,1996,4,2913,Franklin
07-December-2012,1650900,1984,4,2603,Manuka
07-December-2012,641900,1992,3,2602,Dickson
07-December-2012,394400,1976,3,2615,Latham
07-December-2012,530900,1927,4,2914,Forde
07-December-2013,375100,1976,3,2906,Gordon
07-December-2013,811100,2004,5,2607,Mawson
07-December-2013,711100,2006,4,2914,Amaroo
07-December-2013,423500,1989,4,2905,Isabella Plains
07-December-2013,805500,1909,4,2605,Curtin
07-December-2013,662100,1997,3,2602,Dickson
07-December-2013,625400,1966,4,2614,Hawker
07-December-2013,1174900,1973,3,2602,Dickson
07-December-2013,543600,1976,4,2602,Downer
07-December-2013,958600,1966,4,2600,Deakin
07-December-2013,1086000,2004,4,2612,Braddon
07-December-2013,815400,1964,4,2600,Duntroon
07-December-2013,629900,1952,3,2605,Curtin
07-December-2013,532600,1959,2,2602,Ainslie
07-December-2015,590400,1966,4,2906,Conder
07-December-2015,655200,1992,3,2602,Watson
07-December-2015,544800,1990,4,2913,Franklin
07-December-2015,448700,1969,3,2615,Holt
07-December-2015,990100,1928,4,2914,Bonner
07-December-2015,689800,1988,3,2611,Chapman
07-December-2015,410800,1976,3,2615,Dunlop
07-December-2015,457900,1975,3,2905,Calwell
07-December-2015,794400,1928,5,2914,Amaroo
07-December-2015,562200,1931,3,2904,Macarthur
07-February-2008,418100,1978,3,2905,Bonython
07-February-2008,367300,1977,3,2905,Bonython
07-February-2009,527000,1978,3,2611,Chapman
07-February-2010,677000,1918,4,2605,Hughes
07-February-2011,409750,1977,3,2906,Gordon
07-February-2011,227500,1981,4,2914,Bonner
07-February-2011,687400,1974,4,2905,Theodore
07-February-2011,449700,1992,3,2913,Nicholls
07-February-2012,471200,1961,3,2906,Gordon
07-February-2012,466000,2007,3,2617,Belconnen
07-February-2013,454400,2014,3,2904,Monash
07-February-2013,419000,1995,3,2905,Theodore
07-February-2013,632900,1995,3,2602,Hackett
07-February-2013,385900,1987,2,2615,Fraser
07-February-2013,445900,1957,3,2614,Page
07-February-2014,497700,1990,3,2905,Isabella Plains
07-February-2014,522400,1924,3,2617,Evatt
07-February-2014,503300,1969,4,2615,Macgregor
07-February-2014,429700,1929,3,2902,Kambah
07-February-2014,467500,1968,3,2615,Kippax
07-February-2014,1982800,1989,5,2606,Woden
07-February-2014,1472700,1988,4,2600,Capital Hill
07-February-2014,467000,1954,3,2902,Kambah
07-February-2014,768700,1994,4,2602,Hackett
07-February-2014,446000,1967,4,2615,Melba
07-February-2015,781700,1998,4,2913,Franklin
07-February-2015,669000,1977,4,2902,Kambah
07-February-2015,651500,1976,4,2614,Page
07-February-2015,1123700,1905,4,2612,Reid
07-February-2015,543200,1968,3,2611,Stirling
07-February-2015,548700,1991,4,2615,Macgregor
07-February-2015,584400,1991,4,2615,Flynn
07-February-2015,800900,1974,5,2611,Weston
07-January-2009,407300,1977,3,2602,Lyneham
07-January-2010,593800,1998,4,2905,Chisholm
07-January-2011,395800,1972,3,2615,Higgins
07-January-2013,644800,1924,4,2904,Fadden
07-January-2013,390300,1976,3,2615,Florey
07-January-2013,456900,1990,3,2905,Bonython
07-January-2014,373700,1976,3,2615,Higgins
07-January-2014,523400,1976,4,2614,Page
07-January-2014,610800,1926,3,2612,Braddon
07-January-2014,559000,1976,5,2906,Conder
07-January-2015,537700,1977,3,2607,Torrens
07-January-2015,522700,2012,4,2905,Richardson
07-July-2007,910400,2003,4,2602,Hackett
07-July-2008,379600,1966,4,2614,Page
07-July-2009,549200,2005,4,2617,Lawson
07-July-2009,491800,1978,3,2602,Hackett
07-July-2010,831100,1968,3,2600,Parkes
07-July-2010,414600,2014,3,2902,Kambah
07-July-2010,403500,2011,3,2902,Kambah
07-July-2010,719500,1984,4,2602,Dickson
07-July-2010,331800,1942,1,2606,Woden
07-July-2010,405600,2003,3,2617,Evatt
07-July-2011,476900,1957,3,2611,Waramanga
07-July-2011,656600,1912,4,2912,Administrative
07-July-2011,505800,1978,3,2615,Charnwood
07-July-2011,677900,1977,4,2906,Banks
07-July-2012,414600,1990,3,2905,Bonython
07-July-2012,736500,1951,3,2603,Red Hill
07-July-2014,424200,2003,3,2906,Conder
07-July-2014,522300,1967,3,2604,Narrabundah
07-July-2014,415500,1950,2,2905,Gilmore
07-July-2014,610000,1987,4,2913,Nicholls
07-July-2014,734700,1994,4,2602,Dickson
07-July-2015,554100,1994,3,2900,Tuggeranong
07-July-2015,666601,2007,4,2912,Administrative
07-July-2015,469500,2005,3,2912,Administrative
