datesold,price,building_year,bedrooms,postcode,area
27-October-2011,472100,1926,4,2902,Kambah
27-October-2011,491700,1976,3,2903,Erindale Centre
27-October-2011,502200,1969,4,2615,Charnwood
27-October-2011,1241400,1996,4,2600,Russell Hill
27-October-2012,456100,1972,3,2611,Weston Creek
27-October-2012,654300,2010,4,2902,Kambah
27-October-2014,445800,1973,3,2615,Holt
27-October-2014,839000,1996,5,2913,Palmerston
27-October-2014,801100,1939,3,2618,Wallaroo
27-October-2014,535000,1987,4,2913,Ngunnawal
27-October-2014,557800,1967,3,2604,Narrabundah
27-October-2014,429000,1991,3,2617,Bruce
27-October-2015,768100,1998,4,2913,Franklin
27-October-2015,394700,1980,3,2615,Dunlop
27-October-2015,483100,1985,3,2615,Holt
27-October-2015,661350,2004,4,2913,Ginninderra Village
27-October-2015,422450,1976,3,2905,Gilmore
27-October-2015,625400,1926,3,2605,Curtin
27-October-2015,900300,1990,5,2617,Belconnen
27-October-2015,666800,1992,3,2602,Watson
27-October-2015,1070800,1990,0,2612,Reid
27-September-2007,508200,1926,4,2903,Oxley
27-September-2011,475600,1964,3,2611,Fisher
27-September-2011,581900,1997,4,2913,Nicholls
27-September-2011,743800,1973,4,2906,Banks
27-September-2012,672700,1910,4,2617,Giralang
27-September-2012,422400,1930,2,2604,Causeway
27-September-2012,393400,1976,3,2615,Macgregor
27-September-2012,476300,1991,3,2615,Dunlop
27-September-2013,390100,1976,3,2615,Florey
27-September-2013,451400,2007,4,2617,Mckellar
27-September-2013,559000,1990,4,2906,Gordon
27-September-2013,635100,1991,4,2905,Bonython
27-September-2013,445500,1969,3,2905,Gilmore
27-September-2014,502800,1926,4,2914,Bonner
27-September-2014,523000,1967,4,2615,Kippax
27-September-2014,593400,1927,4,2617,Belconnen
27-September-2014,640300,2014,3,2605,Garran
27-September-2014,680700,1925,4,2617,Kaleen
27-September-2014,1289800,1998,4,2607,Torrens
27-September-2014,3390800,2001,5,2603,Red Hill
27-September-2015,1051100,1990,4,2604,Narrabundah
28-April-2009,287400,1955,3,2906,Conder
28-April-2009,554300,1927,4,2617,Belconnen Dc
28-April-2009,344300,1977,3,2906,Gordon
28-April-2010,415800,1975,3,2615,Fraser
28-April-2010,446300,2008,3,2912,Administrative
28-April-2010,478500,1994,3,2905,Theodore
28-April-2010,414600,1989,3,2913,Nicholls
28-April-2010,390200,1961,3,2614,Aranda
28-April-2011,370100,1928,2,2615,Macgregor
28-April-2011,619400,1986,4,2913,Ginninderra Village
28-April-2011,478600,2001,3,2904,Fadden
28-April-2011,439000,1977,3,2905,Richardson
28-April-2011,426600,2014,3,2617,Bruce
28-April-2012,525400,1978,4,2905,Theodore
28-April-2012,490100,1926,4,2903,Oxley
28-April-2012,488100,1920,4,2902,Kambah
28-April-2014,614200,1954,4,2903,Wanniassa
28-April-2014,679000,1939,4,2611,Weston
28-April-2014,697200,2005,4,2913,Nicholls
28-April-2014,452400,1976,3,2905,Richardson
28-April-2014,667200,2014,5,2906,Gordon
28-April-2014,916100,1964,5,2600,Deakin
28-April-2014,395300,1977,3,2906,Conder
28-April-2015,431100,1994,3,2905,Bonython
28-April-2015,573400,1978,4,2615,Kippax Centre
28-April-2015,888900,1983,4,2607,Isaacs
28-August-2007,315700,1985,2,2906,Conder
28-August-2008,307700,1966,3,2905,Isabella Plains
28-August-2009,558200,1966,4,2615,Florey
28-August-2009,572700,2014,5,2905,Chisholm
28-August-2009,493900,1977,4,2615,Florey
28-August-2010,928400,1967,4,2604,Narrabundah
28-August-2010,918900,1976,5,2902,Kambah
28-August-2010,518200,1991,4,2615,Spence
28-August-2010,570100,1978,4,2615,Latham
28-August-2012,554100,1985,4,2614,Scullin
28-August-2012,402800,1985,3,2913,Nicholls
28-August-2012,461100,1976,4,2615,Fraser
28-August-2012,611300,1966,4,2611,Stirling
28-August-2012,443900,1954,3,2903,Erindale Centre
28-August-2012,510500,2003,4,2617,Kaleen
28-August-2013,421400,1987,3,2913,Palmerston
28-August-2013,403700,2003,3,2913,Ginninderra Village
28-August-2013,586300,1922,4,2617,Evatt
28-August-2013,438000,1989,3,2913,Palmerston
28-August-2013,501000,1951,3,2617,Mckellar
28-August-2013,471000,1977,3,2905,Gilmore
28-August-2013,447900,1987,3,2913,Ngunnawal
28-August-2013,380100,1977,3,2615,Dunlop
28-August-2013,520500,1979,4,2615,Charnwood
28-August-2013,489900,1968,3,2615,Charnwood
28-August-2013,541300,1962,4,2611,Brindabella
28-August-2014,682500,2006,4,2913,Palmerston
28-August-2014,493200,1973,3,2617,Kaleen
28-August-2014,596100,1974,3,2614,Weetangera
28-August-2014,605300,2001,4,2602,Dickson
28-August-2014,708100,1918,4,2605,Hughes
28-August-2014,588300,1993,4,2911,Mitchell
28-August-2015,451200,1975,3,2615,Charnwood
28-August-2015,857700,1959,4,2603,Red Hill
28-August-2015,407100,1977,3,2906,Gordon
28-August-2015,567500,1927,4,2914,Amaroo
28-August-2015,553900,1960,5,2906,Gordon
28-August-2015,869400,1906,4,2612,Turner
28-August-2015,476300,1977,4,2903,Oxley
28-August-2015,358900,1977,3,2905,Gilmore
28-August-2015,954200,2002,4,2607,Mawson
28-August-2015,510700,1992,4,2913,Franklin
28-August-2015,437000,1992,3,2913,Palmerston
28-August-2015,729000,1977,3,2604,Narrabundah
28-December-2012,480400,1926,4,2903,Erindale Centre
28-February-2009,413600,2014,3,2617,Mckellar
28-February-2010,590000,1979,4,2602,Hackett
28-February-2011,1139500,1964,4,2603,Forrest
28-February-2011,705700,1994,3,2602,Watson
28-February-2011,583200,1961,4,2614,Page
28-February-2012,418100,1995,3,2905,Calwell
28-February-2012,430700,1978,3,2905,Calwell
28-February-2012,575100,1906,3,2605,Hughes
28-February-2012,756100,1922,4,2904,Gowrie
28-February-2013,815000,1999,4,2913,Ginninderra Village
28-February-2013,526800,1978,3,2906,Gordon
28-February-2013,495800,2001,3,2914,Harrison
28-February-2013,398400,1992,3,2913,Nicholls
28-February-2013,790800,1976,4,2914,Forde
28-February-2013,1520100,1990,4,2600,Yarralumla
28-February-2013,488700,1943,4,2902,Kambah
28-February-2014,602900,1966,5,2903,Erindale Centre
28-February-2014,570700,1954,4,2903,Oxley
28-February-2014,720400,1998,4,2911,Mitchell
28-February-2014,466900,1968,3,2615,Higgins
28-February-2014,491600,1967,3,2602,O'connor
28-February-2014,716600,1990,3,2602,Dickson
28-February-2015,759800,1926,3,2605,Hughes
28-February-2015,807000,1977,3,2600,Duntroon
28-February-2015,813000,1992,3,2602,Dickson
28-February-2015,720500,1974,4,2611,Chapman
28-February-2015,875200,1978,3,2604,Narrabundah
28-February-2015,603600,1977,3,2607,Farrer
28-February-2015,1559700,2008,5,2611,Fisher
28-February-2015,1136200,1959,4,2603,Forrest
28-February-2015,935100,1976,3,2603,Red Hill
28-February-2015,651000,1992,3,2602,Ainslie
28-February-2015,567500,1958,5,2611,Uriarra
28-February-2015,575900,1974,3,2606,Swinger Hill
28-February-2015,432500,1967,3,2614,Weetangera
28-February-2015,403700,1926,4,2903,Oxley
28-February-2015,436200,1977,3,2615,Fraser
28-February-2015,1243700,2005,4,2602,Watson
28-February-2015,548300,2004,3,2914,Amaroo
28-February-2015,598500,1947,3,2602,Dickson
28-February-2015,504900,1966,3,2611,Uriarra Forest
28-January-2009,366100,1985,3,2913,Palmerston
28-January-2009,446800,1994,4,2913,Franklin
28-January-2009,599900,1991,4,2906,Banks
28-January-2009,317100,1967,3,2615,Spence
28-January-2009,447900,1924,3,2914,Harrison
28-January-2010,649700,2000,4,2914,Bonner
28-January-2010,597000,1997,4,2900,Greenway
28-January-2010,365000,1978,3,2905,Bonython
28-January-2011,355500,2002,2,2913,Ngunnawal
28-January-2011,435000,1991,4,2615,Latham
28-January-2011,522100,1977,4,2905,Gilmore
28-January-2014,468200,1957,3,2614,Cook
28-January-2014,1323500,1964,4,2603,Manuka
28-January-2014,472000,1924,3,2904,Monash
28-January-2014,510200,1967,4,2614,Page
28-January-2015,437700,2014,3,2617,Evatt
28-January-2015,2399800,2006,5,2603,Griffith
28-January-2015,514450,1994,3,2913,Ginninderra Village
28-January-2015,707400,1998,5,2602,Hackett
28-January-2015,656500,1997,3,2602,Dickson
28-January-2015,387500,1958,3,2614,Hawker
28-July-2010,444000,1967,3,2906,Gordon
28-July-2010,465300,2005,3,2914,Harrison
28-July-2010,455200,1978,3,2905,Gilmore
28-July-2011,379900,1985,3,2913,Nicholls
28-July-2011,535550,2005,4,2914,Harrison
28-July-2011,512000,2009,4,2905,Bonython
28-July-2011,428800,1983,3,2905,Calwell
28-July-2011,502425,1991,3,2905,Calwell
28-July-2012,732100,1984,3,2602,Hackett
28-July-2012,1110500,1905,3,2612,Campbell
28-July-2012,832000,2004,5,2906,Banks
28-July-2012,982400,2007,5,2617,Belconnen
28-July-2014,572100,1977,4,2615,Kippax Centre
28-July-2014,835800,2005,5,2911,Crace
28-July-2014,388100,2003,3,2913,Palmerston
28-July-2014,500200,1925,4,2617,Mckellar
28-July-2014,346900,1969,3,2615,Melba
28-July-2014,346800,1969,3,2905,Calwell
28-July-2014,507600,1925,4,2617,Bruce
28-July-2014,664500,1986,4,2913,Franklin
28-July-2014,685000,1994,3,2602,Ainslie
28-July-2014,540300,1996,4,2905,Bonython
28-July-2014,769800,1988,4,2604,Narrabundah
28-July-2015,415800,1996,3,2914,Bonner
28-July-2015,745500,1994,3,2607,Pearce
28-July-2015,451000,2006,2,2605,Hughes
28-July-2015,1012800,1987,4,2611,Waramanga
28-July-2015,1291500,2014,5,2603,Forrest
28-July-2015,519600,1977,3,2615,Kippax Centre
28-June-2010,576700,1976,4,2611,Uriarra
28-June-2010,453000,1984,3,2611,Pierces Creek
28-June-2010,609700,1951,4,2617,Belconnen Dc
28-June-2010,467150,1974,3,2905,Chisholm
28-June-2011,611300,1977,4,2615,Holt
28-June-2011,567900,1977,3,2604,Causeway
28-June-2011,519600,1977,4,2615,Kippax
28-June-2011,567400,1961,4,2611,Stirling
28-June-2012,571700,1927,4,2912,Administrative
28-June-2012,440200,1990,3,2905,Isabella Plains
28-June-2012,603500,1966,4,2906,Banks
28-June-2013,404300,1988,3,2913,Ngunnawal
28-June-2013,724100,1988,3,2602,Hackett
28-June-2013,453000,1957,3,2614,Hawker
28-June-2013,576000,1989,4,2911,Mitchell
28-June-2013,632600,1990,0,2606,Phillip
28-June-2014,649100,1966,4,2611,Fisher
28-June-2014,945900,1964,4,2611,Waramanga
28-June-2014,866900,1939,4,2611,Rivett
28-June-2014,780400,1977,4,2614,Cook
28-June-2014,884800,1966,3,2600,Canberra
28-June-2014,354700,1967,3,2615,Fraser
28-March-2009,683700,1976,4,2614,Cook
28-March-2009,712700,1966,4,2600,Harman
28-March-2009,1319100,1996,4,2602,Hackett
28-March-2011,482100,1959,3,2611,Mount Stromlo
28-March-2011,426000,1985,3,2615,Florey
28-March-2011,499700,1941,4,2903,Wanniassa
28-March-2012,424300,1991,3,2906,Conder
28-March-2012,622500,1906,4,2914,Amaroo
28-March-2012,476400,2005,4,2905,Calwell
28-March-2012,694000,1910,5,2904,Fadden
28-March-2012,473700,1991,4,2615,Kippax
28-March-2012,512900,1967,5,2615,Charnwood
28-March-2013,620700,1978,3,2611,Brindabella
28-March-2013,395100,2003,3,2615,Charnwood
28-March-2013,555700,1957,3,2614,Hawker
28-March-2013,589100,1922,3,2617,Belconnen Dc
28-March-2013,1272600,2006,5,2913,Franklin
28-March-2013,523100,1990,4,2913,Franklin
28-March-2013,441700,1969,3,2611,Uriarra
28-March-2013,603500,1976,4,2614,Hawker
28-March-2014,659300,1927,4,2914,Forde
28-March-2014,530400,1926,4,2617,Bruce
28-March-2014,814900,1939,3,2600,Fairbairn Raaf
28-March-2014,400400,1976,3,2615,Florey
28-March-2014,681700,1994,4,2602,Watson
28-March-2014,899700,2006,4,2913,Ginninderra Village
28-March-2014,518000,1973,4,2611,Uriarra
28-March-2014,456200,1978,4,2615,Kippax
28-March-2015,701800,1996,4,2913,Franklin
28-March-2015,847400,1999,4,2607,Torrens
28-March-2015,484000,1954,4,2902,Kambah
28-March-2015,395700,1985,3,2913,Nicholls
28-March-2015,848900,2004,5,2913,Nicholls
28-March-2015,1008800,1964,4,2600,Russell
28-March-2015,598600,2006,4,2905,Richardson
28-March-2015,625800,1964,3,2604,Kingston
28-March-2015,583700,1961,4,2611,Uriarra
28-March-2015,1112700,1973,4,2600,Canberra
28-March-2015,822600,1984,3,2602,Hackett
28-March-2015,443600,2003,3,2903,Oxley
28-March-2015,1013400,1913,3,2605,Garran
28-March-2015,848300,1998,4,2602,Dickson
28-March-2015,506900,1918,4,2903,Erindale Centre
28-March-2015,885900,1909,4,2605,Curtin
28-March-2015,623000,1947,3,2602,Watson
28-March-2015,662000,2003,4,2913,Ginninderra Village
28-May-2008,530200,1962,4,2611,Rivett
28-May-2009,439400,1926,4,2903,Oxley
28-May-2009,498200,1996,4,2905,Chisholm
28-May-2009,449300,1969,4,2906,Gordon
28-May-2009,483400,1978,4,2906,Gordon
28-May-2009,631800,1940,4,2914,Bonner
28-May-2010,389200,1977,3,2905,Theodore
28-May-2010,514000,2006,4,2906,Banks
28-May-2010,503700,1991,4,2906,Conder
28-May-2010,556350,1977,4,2906,Gordon
28-May-2010,476100,1994,3,2913,Ginninderra Village
28-May-2011,397900,1976,3,2615,Fraser
28-May-2012,392600,1994,3,2905,Bonython
28-May-2012,406100,1976,4,2615,Kippax
28-May-2012,539900,1978,4,2615,Kippax Centre
28-May-2013,468200,1915,3,2617,Belconnen
28-May-2013,466900,1990,3,2615,Spence
28-May-2013,667400,1976,4,2614,Aranda
28-May-2013,383400,1987,2,2615,Fraser
28-May-2013,511600,1929,3,2914,Forde
28-May-2013,693800,1994,4,2607,Farrer
28-May-2013,366000,1977,3,2905,Bonython
28-May-2013,592700,1906,4,2914,Bonner
28-May-2013,848600,1990,5,2611,Holder
28-May-2014,400200,1985,3,2905,Richardson
28-May-2014,587600,1990,4,2913,Palmerston
28-May-2014,564200,1926,4,2914,Forde
28-May-2014,532900,1959,3,2611,Stirling
28-May-2015,553300,1967,4,2611,Duffy
28-May-2015,466400,1969,3,2905,Calwell
28-May-2015,502500,1975,3,2614,Page
28-May-2015,626100,1951,4,2914,Forde
28-November-2008,1085200,1964,4,2603,Griffith
28-November-2008,346700,1967,3,2906,Banks
28-November-2008,333600,1969,3,2906,Banks
28-November-2008,334700,1962,3,2615,Spence
28-November-2008,1232500,1976,3,2603,Manuka
28-November-2008,534300,1980,3,2602,Dickson
28-November-2008,340800,1977,3,2905,Calwell
28-November-2008,335300,1976,3,2615,Melba
28-November-2008,463100,1972,3,2611,Stirling
28-November-2008,538600,1990,4,2906,Banks
28-November-2008,357900,2005,3,2913,Palmerston
28-November-2009,634800,1974,3,2604,Kingston
28-November-2009,703400,1929,4,2904,Macarthur
28-November-2009,576100,1992,3,2602,Downer
28-November-2009,892000,2006,4,2602,Ainslie
28-November-2011,701900,1994,4,2611,Holder
28-November-2011,936500,1939,5,2913,Nicholls
28-November-2012,547400,1990,4,2615,Holt
28-November-2012,773900,1964,3,2604,Causeway
28-November-2012,585900,1966,4,2906,Conder
28-November-2012,615900,1922,4,2617,Belconnen Dc
28-November-2012,318700,1962,2,2615,Dunlop
28-November-2013,350000,1962,3,2906,Conder
28-November-2013,561500,1978,3,2602,O'connor
28-November-2013,614100,1992,3,2602,Hackett
28-November-2013,591700,1928,4,2912,Administrative
28-November-2013,426100,1961,3,2903,Wanniassa
28-November-2013,555000,2005,4,2904,Macarthur
28-November-2014,613700,1966,4,2615,Charnwood
28-November-2014,577500,1974,3,2602,Watson
28-November-2014,510000,1991,4,2615,Higgins
28-November-2014,586600,1957,3,2611,Weston Creek
28-November-2014,370800,1976,3,2615,Holt
28-November-2014,505300,1998,3,2615,Melba
28-November-2014,412800,1976,3,2906,Banks
28-November-2014,715800,1968,5,2905,Bonython
28-November-2014,686600,1995,4,2911,Mitchell
28-November-2014,593700,1979,4,2602,Downer
28-November-2014,660100,2004,4,2615,Macgregor
28-November-2015,1023500,1996,4,2602,Watson
28-November-2015,528200,1966,3,2614,Jamison Centre
28-November-2015,570500,1973,3,2614,Hawker
28-November-2015,1119400,1924,3,2612,Campbell
28-November-2015,702400,1929,4,2617,Evatt
28-November-2015,546700,1973,3,2913,Ginninderra Village
28-November-2015,1332800,1964,4,2603,Forrest
28-November-2015,626300,1961,4,2611,Chapman
28-November-2015,650100,1910,4,2912,Administrative
28-November-2015,503800,1957,3,2614,Weetangera
28-November-2015,942800,1962,4,2604,Kingston
28-November-2015,595700,1996,4,2905,Chisholm
28-November-2015,617200,1992,3,2607,Torrens
28-November-2015,2318700,2006,4,2603,Red Hill
28-November-2015,798100,1978,4,2904,Fadden
28-November-2015,789900,1998,4,2602,Hackett
28-November-2015,664700,1910,4,2914,Forde
28-November-2015,796100,1988,4,2913,Ginninderra Village
28-October-2008,327800,1900,2,2912,Administrative
28-October-2008,688500,1994,4,2607,Torrens
28-October-2009,684400,1979,5,2615,Melba
28-October-2009,409050,1976,3,2615,Dunlop
28-October-2010,373500,2007,2,2913,Franklin
28-October-2010,493000,1987,4,2913,Franklin
28-October-2010,411300,2006,3,2902,Kambah
28-October-2010,609100,1992,3,2607,Torrens
28-October-2010,648300,1978,4,2906,Banks
28-October-2010,504800,1926,4,2914,Harrison
28-October-2010,991800,1996,4,2602,O'connor
28-October-2011,364200,1949,2,2906,Conder
28-October-2011,411600,1972,3,2906,Conder
28-October-2013,643900,1976,4,2611,Uriarra Forest
28-October-2013,420900,1992,3,2913,Ginninderra Village
28-October-2013,673000,1996,5,2606,Swinger Hill
28-October-2013,401000,1929,3,2902,Kambah
28-October-2014,574300,1921,4,2914,Forde
28-October-2014,429600,2005,2,2904,Fadden
28-October-2014,484500,1991,4,2615,Kippax Centre
28-October-2014,488900,1978,3,2905,Gilmore
28-October-2015,514900,1959,3,2611,Holder
28-October-2015,449900,1977,3,2615,Fraser
28-October-2015,418200,1977,3,2905,Theodore
28-October-2015,1204100,1926,5,2612,Turner
28-October-2015,464900,1966,3,2614,Cook
28-October-2015,657900,1996,3,2611,Waramanga
28-October-2015,783800,1987,3,2604,Kingston
28-October-2015,702800,1990,3,2602,Lyneham
28-October-2015,637600,1995,3,2602,Watson
28-October-2015,825000,1984,3,2602,O'connor
28-October-2015,493000,1990,3,2905,Gilmore
28-October-2015,1015600,1988,5,2611,Pierces Creek
28-September-2009,443000,1941,3,2617,Evatt
28-September-2009,427600,1994,3,2904,Gowrie
28-September-2009,513900,1997,4,2906,Gordon
28-September-2009,529100,2014,5,2905,Gilmore
28-September-2010,856200,1953,3,2603,Forrest
28-September-2010,540700,1996,4,2902,Kambah
28-September-2010,528300,1973,3,2611,Waramanga
28-September-2010,429800,1985,3,2615,Higgins
28-September-2010,352000,1967,3,2906,Banks
28-September-2010,568300,1992,3,2602,Hackett
28-September-2010,578600,1974,3,2602,Hackett
28-September-2012,576200,1994,4,2913,Ngunnawal
28-September-2012,538100,1945,4,2913,Ngunnawal
28-September-2012,509400,1926,4,2914,Harrison
28-September-2012,664100,2014,5,2905,Isabella Plains
28-September-2012,539300,1976,4,2607,Torrens
28-September-2012,724700,1932,5,2904,Macarthur
28-September-2012,471300,2014,3,2904,Gowrie
28-September-2012,888500,1996,4,2602,Hackett
28-September-2012,409200,2003,3,2617,Mckellar
28-September-2012,571800,1927,3,2914,Forde
28-September-2013,504200,1989,3,2615,Flynn
28-September-2013,552400,1996,4,2905,Isabella Plains
28-September-2013,424300,1983,3,2905,Gilmore
28-September-2013,445600,1958,4,2614,Cook
28-September-2013,791300,1977,3,2600,Capital Hill
29-April-2008,953300,1996,4,2602,Downer
29-April-2008,685600,1988,4,2602,Lyneham
29-April-2009,400300,2013,4,2905,Isabella Plains
29-April-2009,547000,1965,4,2904,Macarthur
29-April-2010,969200,1990,4,2611,Mount Stromlo
29-April-2010,557400,1977,3,2602,Hackett
29-April-2011,677300,1947,5,2914,Amaroo
29-April-2011,477100,1977,3,2905,Bonython
29-April-2011,431400,1929,3,2903,Erindale Centre
29-April-2011,689400,1990,3,2602,Ainslie
29-April-2011,468600,1990,3,2905,Bonython
29-April-2011,469100,1979,4,2615,Fraser
29-April-2013,597400,1928,4,2914,Harrison
29-April-2013,638200,2002,4,2615,Latham
29-April-2013,429100,1978,3,2905,Isabella Plains
29-April-2013,419200,1985,3,2913,Palmerston
29-April-2013,484800,1977,3,2602,Dickson
29-April-2013,470400,1990,3,2905,Isabella Plains
29-April-2014,635100,2004,4,2602,Ainslie
29-April-2014,417450,1977,3,2615,Spence
29-April-2014,665400,1999,4,2602,Ainslie
29-April-2014,438400,1967,3,2905,Gilmore
29-April-2014,731800,1990,3,2602,Watson
29-April-2014,897600,1939,3,2612,Reid
29-April-2014,600900,1992,3,2606,Woden
29-April-2015,773300,2005,4,2911,Crace
29-April-2015,370100,1986,3,2913,Ginninderra Village
29-April-2015,478500,1998,3,2615,Dunlop
29-April-2015,793100,1907,4,2914,Amaroo
29-April-2015,708000,1968,3,2614,Jamison Centre
29-April-2015,572600,2003,4,2617,Lawson
29-April-2015,456450,1925,3,2903,Wanniassa
29-April-2015,795500,2000,3,2602,Watson
29-April-2015,497300,2007,3,2914,Forde
29-August-2007,588700,1992,3,2602,Hackett
29-August-2008,378100,1977,4,2906,Conder
29-August-2008,483100,1926,4,2914,Bonner
29-August-2009,371000,1977,3,2906,Gordon
29-August-2009,634400,1991,3,2602,Ainslie
29-August-2010,568500,1977,4,2906,Banks
29-August-2011,461000,1976,3,2905,Bonython
29-August-2012,440400,1994,4,2913,Franklin
29-August-2012,560000,1996,4,2905,Richardson
29-August-2012,365900,1962,3,2615,Melba
29-August-2012,460700,1900,3,2914,Forde
29-August-2012,595700,1976,4,2614,Hawker
29-August-2012,403400,1957,3,2611,Holder
29-August-2013,564100,1957,3,2611,Duffy
29-August-2013,656200,1986,4,2913,Ginninderra Village
29-August-2013,464100,1924,3,2617,Belconnen
29-August-2013,597000,1977,4,2615,Latham
29-August-2014,778500,1964,3,2604,Causeway
29-August-2014,461000,1957,3,2614,Aranda
29-August-2014,739600,1994,4,2602,O'connor
29-August-2014,619200,1925,4,2914,Forde
29-August-2014,571500,1997,4,2905,Gilmore
29-August-2015,884000,1990,5,2611,Stirling
29-August-2015,2222200,1975,5,2603,Griffith
29-August-2015,650200,1992,3,2602,Hackett
29-August-2015,1383900,2001,5,2602,Dickson
29-August-2015,1327200,1976,3,2603,Manuka
29-August-2015,691700,1991,4,2905,Bonython
29-August-2015,525000,1967,3,2611,Weston
29-August-2015,742900,1991,3,2606,Phillip
29-August-2015,470300,1969,3,2615,Flynn
29-August-2015,2161100,2006,5,2603,Manuka
29-August-2015,865400,1984,4,2604,Narrabundah
29-August-2015,667100,2014,5,2615,Kippax Centre
29-August-2015,976200,2000,4,2607,Mawson
29-August-2015,1061500,1966,4,2603,Manuka
29-August-2015,774900,1912,3,2605,Curtin
29-August-2015,812800,1910,4,2605,Curtin
29-August-2015,783700,1959,5,2611,Uriarra Forest
29-February-2008,487900,2014,3,2617,Bruce
29-February-2008,483900,1986,4,2617,Belconnen
29-February-2008,346200,1978,3,2906,Conder
29-February-2012,447900,1980,3,2611,Weston
29-February-2012,419900,2003,3,2902,Kambah
29-February-2012,373000,1977,3,2905,Isabella Plains
29-February-2012,781600,2012,4,2602,O'connor
29-January-2009,540100,1977,3,2602,Hackett
29-January-2009,619700,2001,4,2607,Pearce
29-January-2010,539500,1997,4,2905,Richardson
29-January-2010,370500,1992,3,2617,Belconnen
29-January-2010,817600,1963,3,2600,Duntroon
29-January-2013,542300,1995,3,2905,Gilmore
29-January-2013,458977,1977,3,2615,Latham
29-January-2013,460300,1916,4,2903,Oxley
29-January-2014,565400,1927,3,2617,Lawson
29-January-2014,703000,1918,4,2612,Turner
29-January-2014,385900,1985,3,2913,Nicholls
29-January-2014,651300,1991,4,2905,Theodore
29-January-2014,1085400,1973,4,2600,Parliament House
29-January-2014,821500,1998,4,2911,Mitchell
29-January-2015,430300,1975,3,2615,Fraser
29-January-2015,368700,2005,3,2617,Bruce
29-January-2015,561000,1990,3,2905,Theodore
29-January-2015,525600,1988,3,2913,Ngunnawal
29-January-2015,464200,1967,3,2615,Florey
29-January-2015,603100,1992,3,2602,Hackett
29-January-2015,406000,1985,3,2913,Ngunnawal
29-July-2008,913800,1966,4,2600,Fairbairn Raaf
29-July-2009,409700,2006,3,2902,Kambah
29-July-2009,485200,1926,4,2912,Administrative
29-July-2009,1200000,1996,5,2602,Watson
29-July-2010,694800,1990,3,2602,Dickson
29-July-2010,550300,1979,4,2615,Holt
29-July-2010,593600,1976,4,2611,Pierces Creek
29-July-2010,524600,1978,4,2905,Bonython
29-July-2010,427400,1983,3,2905,Gilmore
29-July-2010,528900,1976,2,2602,Dickson
29-July-2010,693000,1990,3,2607,Isaacs
29-July-2010,580000,1913,5,2914,Forde
29-July-2011,483500,1988,3,2913,Ngunnawal
29-July-2011,374700,1977,3,2615,Florey
29-July-2011,597200,1954,4,2914,Bonner
29-July-2011,640800,1966,4,2611,Duffy
29-July-2013,658900,1987,4,2911,Mitchell
29-July-2013,412700,1967,3,2906,Banks
29-July-2013,454100,1925,3,2617,Lawson
29-July-2013,542000,1926,4,2914,Amaroo
29-July-2014,525200,1977,4,2615,Dunlop
29-July-2015,489900,1968,3,2615,Flynn
29-July-2015,766300,2014,5,2914,Forde
29-July-2015,824500,1905,3,2612,Campbell
29-July-2015,384100,1978,3,2905,Richardson
29-June-2009,578800,1990,4,2611,Uriarra Forest
29-June-2009,411700,1926,3,2902,Kambah
29-June-2009,905700,2014,5,2607,Torrens
29-June-2009,404900,1989,3,2906,Banks
29-June-2009,431100,1974,3,2905,Gilmore
29-June-2010,399100,1966,4,2611,Weston Creek
29-June-2010,725500,2001,4,2905,Bonython
29-June-2010,546900,1966,5,2615,Latham
29-June-2010,347500,1947,2,2615,Kippax Centre
29-June-2011,575800,1903,3,2605,Hughes
29-June-2011,885200,1977,3,2600,Canberra
29-June-2011,603600,1954,4,2903,Oxley
29-June-2011,479700,2014,4,2905,Chisholm
29-June-2011,475700,1982,3,2611,Uriarra
29-June-2011,606200,2005,4,2607,Pearce
29-June-2011,631900,2014,4,2906,Conder
29-June-2011,592100,1906,4,2914,Harrison
29-June-2011,575200,1922,4,2617,Evatt
29-June-2011,673000,2013,4,2914,Bonner
29-June-2011,744300,1990,3,2602,Hackett
29-June-2012,526800,1977,4,2615,Kippax
29-June-2012,425800,1990,3,2905,Gilmore
29-June-2012,481000,1978,3,2906,Banks
29-June-2012,411900,1977,3,2615,Flynn
29-June-2012,509000,1978,4,2913,Palmerston
29-June-2012,424300,1975,3,2615,Flynn
29-June-2012,603400,1989,4,2615,Latham
29-June-2012,488900,2000,3,2602,O'connor
29-June-2012,539900,1994,3,2617,Giralang
29-June-2012,595400,1976,3,2602,Lyneham
29-June-2012,843800,1909,4,2605,Curtin
29-June-2012,885800,1969,4,2614,Macquarie
29-June-2013,712400,1974,3,2604,Narrabundah
29-June-2013,821800,1919,4,2605,Curtin
29-June-2013,571400,1976,5,2902,Kambah
29-June-2013,734100,1996,4,2913,Palmerston
29-June-2013,510000,1926,4,2914,Forde
29-June-2013,622000,1992,3,2607,Farrer
29-June-2014,506000,1926,4,2914,Forde
29-June-2015,561900,1926,4,2914,Harrison
29-June-2015,549800,1978,4,2906,Conder
29-June-2015,456300,2007,3,2914,Forde
29-June-2015,623500,1992,3,2602,Downer
29-June-2015,564900,2003,4,2902,Kambah
29-June-2015,885500,1990,4,2607,Mawson
29-June-2015,693400,2001,4,2914,Forde
29-June-2015,590600,1927,4,2914,Forde
29-March-2010,447550,2005,4,2905,Richardson
